,Estradiol_level,Estrone_level,BM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-5),BM_Gemella,BM_Fretibacterium,BM_Megasphaera,BM_Lancefieldella,BM_Pseudoleptotrichia,BM_Aggregatibacter,BM_Kingella,BM_Haemophilus,BM_Peptostreptococcaceae_(G-7),BM_Granulicatella,BM_Campylobacter,BM_Fusobacterium,BM_Actinomyces,BM_Lautropia,BM_Peptococcus,BM_Lachnospiraceae_(G-2),BM_Absconditabacteria_(SR1)_Absconditabacteria_(SR1)_(G-1),BM_Bacteroidetes_(G-5),BM_Capnocytophaga,BM_Rothia,BM_Lactobacillus,BM_Peptostreptococcaceae_(G-9),BM_Bacteroidales_(G-2),BM_Leptotrichia,BM_Porphyromonas,BM_Ruminococcaceae_(G-2),BM_Peptidiphaga,BM_Stomatobaculum,BM_Lachnospiraceae_(G-3),BM_Abiotrophia,BM_Solobacterium,BM_Dialister,BM_Veillonella,BM_Peptostreptococcaceae_(G-1),BM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-1),BM_Alloprevotella,BM_Riemerella,BM_Olsenella,BM_Filifactor,BM_Lachnoanaerobaculum,BM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-3),BM_Corynebacterium,BM_Selenomonas,BM_Oribacterium,BM_Streptococcus,BM_Neisseriaceae,BM_Veillonellaceae_(G-1),BM_Cardiobacterium,BM_Prevotella,BM_Neisseria,BM_Peptostreptococcus,BM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-6),BM_Tannerella,BM_Treponema,BM_Ruminococcaceae_(G-1),GM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-5),GM_Gemella,GM_Fretibacterium,GM_Megasphaera,GM_Lancefieldella,GM_Pseudoleptotrichia,GM_Aggregatibacter,GM_Kingella,GM_Haemophilus,GM_Peptostreptococcaceae_(G-7),GM_Granulicatella,GM_Campylobacter,GM_Fusobacterium,GM_Actinomyces,GM_Lautropia,GM_Peptococcus,GM_Lachnospiraceae_(G-2),GM_Absconditabacteria_(SR1)_Absconditabacteria_(SR1)_(G-1),GM_Bacteroidetes_(G-5),GM_Capnocytophaga,GM_Rothia,GM_Lactobacillus,GM_Peptostreptococcaceae_(G-9),GM_Bacteroidales_(G-2),GM_Leptotrichia,GM_Porphyromonas,GM_Ruminococcaceae_(G-2),GM_Peptidiphaga,GM_Stomatobaculum,GM_Lachnospiraceae_(G-3),GM_Abiotrophia,GM_Solobacterium,GM_Dialister,GM_Veillonella,GM_Peptostreptococcaceae_(G-1),GM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-1),GM_Alloprevotella,GM_Riemerella,GM_Olsenella,GM_Filifactor,GM_Lachnoanaerobaculum,GM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-3),GM_Corynebacterium,GM_Selenomonas,GM_Oribacterium,GM_Streptococcus,GM_Neisseriaceae,GM_Veillonellaceae_(G-1),GM_Cardiobacterium,GM_Prevotella,GM_Neisseria,GM_Peptostreptococcus,GM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-6),GM_Tannerella,GM_Treponema,GM_Ruminococcaceae_(G-1),TG_Gemella,TG_Megasphaera,TG_Lancefieldella,TG_Pseudoleptotrichia,TG_Kingella,TG_Haemophilus,TG_Granulicatella,TG_Campylobacter,TG_Fusobacterium,TG_Actinomyces,TG_Lautropia,TG_Peptococcus,TG_Lachnospiraceae_(G-2),TG_Absconditabacteria_(SR1)_Absconditabacteria_(SR1)_(G-1),TG_Capnocytophaga,TG_Rothia,TG_Lactobacillus,TG_Leptotrichia,TG_Porphyromonas,TG_Ruminococcaceae_(G-2),TG_Stomatobaculum,TG_Lachnospiraceae_(G-3),TG_Abiotrophia,TG_Solobacterium,TG_Veillonella,TG_Peptostreptococcaceae_(G-1),TG_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-1),TG_Alloprevotella,TG_Riemerella,TG_Filifactor,TG_Lachnoanaerobaculum,TG_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-3),TG_Corynebacterium,TG_Selenomonas,TG_Oribacterium,TG_Streptococcus,TG_Neisseriaceae,TG_Cardiobacterium,TG_Prevotella,TG_Neisseria,TG_Peptostreptococcus,TG_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-6),TG_Tannerella,TG_Treponema,TG_Ruminococcaceae_(G-1),TH_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-5),TH_Gemella,TH_Fretibacterium,TH_Megasphaera,TH_Lancefieldella,TH_Pseudoleptotrichia,TH_Aggregatibacter,TH_Kingella,TH_Haemophilus,TH_Peptostreptococcaceae_(G-7),TH_Granulicatella,TH_Campylobacter,TH_Fusobacterium,TH_Actinomyces,TH_Lautropia,TH_Peptococcus,TH_Lachnospiraceae_(G-2),TH_Absconditabacteria_(SR1)_Absconditabacteria_(SR1)_(G-1),TH_Bacteroidetes_(G-5),TH_Capnocytophaga,TH_Rothia,TH_Lactobacillus,TH_Peptostreptococcaceae_(G-9),TH_Bacteroidales_(G-2),TH_Leptotrichia,TH_Porphyromonas,TH_Peptidiphaga,TH_Stomatobaculum,TH_Lachnospiraceae_(G-3),TH_Abiotrophia,TH_Solobacterium,TH_Dialister,TH_Veillonella,TH_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-1),TH_Alloprevotella,TH_Riemerella,TH_Olsenella,TH_Filifactor,TH_Lachnoanaerobaculum,TH_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-3),TH_Corynebacterium,TH_Selenomonas,TH_Oribacterium,TH_Streptococcus,TH_Neisseriaceae,TH_Veillonellaceae_(G-1),TH_Cardiobacterium,TH_Prevotella,TH_Neisseria,TH_Peptostreptococcus,TH_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-6),TH_Tannerella,TH_Treponema,TH_Ruminococcaceae_(G-1)
GM_Corynebacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42256113343790713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4827769798149791,0.0,0.4920033308171876,0.0,0.0,0.0,0.0,0.0,0.66971415307326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4029569551795246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM_Selenomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4448092155828209,0.0,0.0,0.0,0.0,0.0,0.0,-0.514379139365875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6318947079110536,0.0,0.0,0.0,0.0,0.0,-0.41828118720237195,0.0,-0.522424903272307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46484887066295116,0.0,-0.6115910937854548,0.0,0.5131103938457864,0.0,0.45615763546798027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554109488862872,0.0,0.0,0.0,0.0,0.0,0.6000340206743817,0.4083346113885993,0.0,0.0,0.0,0.0,0.0,-0.5354679802955665,0.0,0.0,0.0,0.5369458128078818,0.0,0.5645138280582377,0.0,0.0,0.6435724059687363,0.0,0.0,0.0,0.0,0.0,0.0,0.46870385189807917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444026249835594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41415707332123347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM_Oribacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46041998857535077,0.0,0.0,0.0,0.42719881284637845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4242702786195307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40202797433781273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42805709939453923,0.0,0.0,0.5501439352069926,0.46555378908320083,0.0,0.6452854283496124,0.0,0.47133019827870654,0.0,0.0,0.0,0.0,0.6544765821462155,0.0,0.0,0.0,0.0,0.0,0.530557400307042,0.0,0.5277963135042386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46861837781188054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47883836080763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM_Streptococcus,0.4188034188034188,0.0,0.0,-0.41877078775582643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4967967251475506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5056678780730065,-0.4865131210692689,-0.6413793103448275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.651898397709306,-0.48405445919016066,0.0,-0.5274048568148378,0.0,-0.41354721968434394,0.0,-0.42152174118199115,0.0,0.0,-0.4675059311291175,0.0,-0.4945875637716216,0.0,-0.43092549734371804,0.0,0.0,0.0,0.0,0.0,0.0,-0.5354679802955665,0.0,0.0,0.0,0.0,0.0,-0.6246305418719211,0.0,-0.5623915956219285,0.0,-0.6771809595246696,-0.6860771880257236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44438998024249576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44605018346861913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6566502463054187,0.0,0.0,0.0,-0.5056805538220532,-0.42142926720601603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7541407151328715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4391576618601153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49106714737983576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6935960591133005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42254753927240263,0.0,0.0
GM_Neisseriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4197457703106855,0.0,0.0,0.0,0.0,0.0,0.0,-0.44354454696782813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4197457703106855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40398906867535805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM_Veillonellaceae_(G-1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43021978021978025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5468302278865361,0.0,0.4554988754501688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40707114930950217,0.4000209641774762,0.0,0.0,0.0,0.0,-0.419645764981435,0.4629166891643999,0.0,0.0,0.6357690553562126,0.0,0.0,0.530557400307042,0.0,0.0,0.0,0.0,0.4214182416744611,0.0,0.0,0.0,0.0,0.44608219767860474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4101461054047098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM_Cardiobacterium,0.0,0.5474990727406499,0.0,0.0,-0.49383633578884484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4249970498139405,0.0,0.0,0.0,-0.6215201136635676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4290583316913691,-0.41650134550307877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4639904096049821,-0.47364459273382026,0.0,-0.48679881551521764,0.0,0.0,-0.5279829785523635,0.0,0.0,0.0,0.0,-0.47434415074803477,-0.4860105747496668,0.0,0.4067042957663106,0.5482897384305835,0.0,0.4291747095322583,0.0,0.0,0.0,0.0,0.4828555744744385,0.0,0.0,0.0,0.0,0.6009032490703069,0.0,0.0,0.0,0.4954573721721649,0.0,0.0,0.0,0.47537093818860393,-0.5960673172201529,0.407622355450008,0.0,0.0,0.0,-0.4773779973008236,0.0,0.0,0.0,0.4541607537331159,0.0,0.0,0.0,0.0,0.4029569551795246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4086891881037005,0.0,0.0,0.44225301304651876,0.0,0.0,0.46063440861831106,-0.4278969512396379,-0.47393775453941245,0.0,0.0,0.0,0.0,0.0,0.48270180326638285,0.0,0.0,0.0,0.0,0.0,0.0,-0.5948557943425279,0.0,0.0,0.4628648168380449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43580246593062055,0.0,0.0,0.0,0.0,0.0,-0.5463215349714847,0.0,0.0,0.0,0.7225779208668133,0.0,0.0,0.46945649414126966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46802997494038284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402568623446573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5717415078574364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4796180400410256,0.0,0.0,0.591971760835993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM_Prevotella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4293917870191095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43162567948099045,0.0,0.4631772292244751,0.0,0.5704098821899738,0.0,0.0,0.0,0.0,0.0,-0.5736816862348729,0.0,0.46206896551724136,0.0,0.0,0.0,0.0,0.0,0.41274908434590724,0.0,-0.4517882596028037,0.0,0.4553664798295774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5933626319293454,0.7413673290364475,0.0,0.5915042165966549,0.0,0.0,-0.6216235862381728,0.5187128562073794,0.49737520807981006,0.0,0.0,0.0,0.5369458128078818,0.5277963135042386,-0.6246305418719211,0.0,0.4214182416744611,0.0,0.0,0.0,0.7709009324893038,0.0,0.0,0.7685864708422282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.430594760561402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4402928452685907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4161501624019693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615519275129321,0.0,0.0
GM_Neisseria,0.0,0.0,0.0,0.0,-0.5168216536830987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4797141936008861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4719539035355093,-0.4905097042275585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5030933120788192,0.0,0.0,0.0,0.0,0.0,0.0,-0.445491916337893,-0.5902918298980975,0.0,0.0,0.5419817783246174,0.0,0.0,0.0,0.4625409164375428,0.0,0.0,0.0,-0.434870009441816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49770109796337153,0.0,0.0,0.0,0.0,0.0,0.44559854964637885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5153536285496408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4086891881037005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41036084196239453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41355608987000997,0.0,0.0,0.0,0.0,0.0,0.0,0.4336951917951331,0.0,0.0,0.5324629263133631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6098892174787736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4201742026787316,0.0,0.0,0.0,-0.4182410045052635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46189924139522454,0.0,0.0,0.41480777295073035,0.0,0.43854700887150705,0.0,0.0,0.0,0.0,0.0
GM_Peptostreptococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5214701324573849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4965711122401714,0.0,0.6108571428571429,0.0,0.45481937663432415,0.0,0.0,0.0,0.0,0.0,-0.4416419579791067,0.0,0.4605244386790886,0.0,0.0,0.40762014704533583,0.0,0.0,0.6657989563008695,0.0,-0.5346655979089188,0.0,0.40806745474130574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4481402569319907,0.6972228960853546,0.0,0.48554665641476263,0.4339965332252241,0.4111014054613726,-0.46543115447371053,0.41603147931475315,0.7192474315616476,0.0,0.0,0.0,0.5645138280582377,0.0,-0.5623915956219285,0.0,0.0,0.0,0.7709009324893038,0.0,0.0,0.0,0.0,0.7739352553995708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45638329755339896,0.0,0.0,0.4345453232351621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5573911835567991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49114909657346933,0.0,0.4103957304206492,0.0,0.0
GM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-6),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4836525149656503,0.0,0.0,0.0,0.0,0.0,0.0,-0.4879518804010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5383266678400016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388828847526307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43543156830493385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42516075096620526,0.0,0.0,0.0,-0.46741518509793734,0.0,0.0,0.0,0.4115432501756128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4657843061611015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5019786570458766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486047489077408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
